Time(s),0.00Hz_Power,86.13Hz_Power,172.27Hz_Power,258.40Hz_Power,344.53Hz_Power,430.66Hz_Power,516.80Hz_Power,602.93Hz_Power,689.06Hz_Power,775.20Hz_Power,861.33Hz_Power,947.46Hz_Power,1033.59Hz_Power,1119.73Hz_Power,1205.86Hz_Power,1291.99Hz_Power,1378.12Hz_Power,1464.26Hz_Power,1550.39Hz_Power,1636.52Hz_Power,1722.66Hz_Power,1808.79Hz_Power,1894.92Hz_Power,1981.05Hz_Power,2067.19Hz_Power,2153.32Hz_Power,2239.45Hz_Power,2325.59Hz_Power,2411.72Hz_Power,2497.85Hz_Power,2583.98Hz_Power,2670.12Hz_Power,2756.25Hz_Power,2842.38Hz_Power,2928.52Hz_Power,3014.65Hz_Power,3100.78Hz_Power,3186.91Hz_Power,3273.05Hz_Power,3359.18Hz_Power,3445.31Hz_Power,3531.45Hz_Power,3617.58Hz_Power,3703.71Hz_Power,3789.84Hz_Power,3875.98Hz_Power,3962.11Hz_Power,4048.24Hz_Power,4134.38Hz_Power,4220.51Hz_Power,4306.64Hz_Power,4392.77Hz_Power,4478.91Hz_Power,4565.04Hz_Power,4651.17Hz_Power,4737.30Hz_Power,4823.44Hz_Power,4909.57Hz_Power,4995.70Hz_Power,5081.84Hz_Power,5167.97Hz_Power,5254.10Hz_Power,5340.23Hz_Power,5426.37Hz_Power,5512.50Hz_Power,5598.63Hz_Power,5684.77Hz_Power,5770.90Hz_Power,5857.03Hz_Power,5943.16Hz_Power,6029.30Hz_Power,6115.43Hz_Power,6201.56Hz_Power,6287.70Hz_Power,6373.83Hz_Power,6459.96Hz_Power,6546.09Hz_Power,6632.23Hz_Power,6718.36Hz_Power,6804.49Hz_Power,6890.62Hz_Power,6976.76Hz_Power,7062.89Hz_Power,7149.02Hz_Power,7235.16Hz_Power,7321.29Hz_Power,7407.42Hz_Power,7493.55Hz_Power,7579.69Hz_Power,7665.82Hz_Power,7751.95Hz_Power,7838.09Hz_Power,7924.22Hz_Power,8010.35Hz_Power,8096.48Hz_Power,8182.62Hz_Power,8268.75Hz_Power,8354.88Hz_Power,8441.02Hz_Power,8527.15Hz_Power,8613.28Hz_Power,8699.41Hz_Power,8785.55Hz_Power,8871.68Hz_Power,8957.81Hz_Power,9043.95Hz_Power,9130.08Hz_Power,9216.21Hz_Power,9302.34Hz_Power,9388.48Hz_Power,9474.61Hz_Power,9560.74Hz_Power,9646.88Hz_Power,9733.01Hz_Power,9819.14Hz_Power,9905.27Hz_Power,9991.41Hz_Power,10077.54Hz_Power,10163.67Hz_Power,10249.80Hz_Power,10335.94Hz_Power,10422.07Hz_Power,10508.20Hz_Power,10594.34Hz_Power,10680.47Hz_Power,10766.60Hz_Power,10852.73Hz_Power,10938.87Hz_Power,11025.00Hz_Power
7.105805,938.773797,45789.063298,2891.725346,218.463118,656.236384,768.397808,25.858005,18.808053,180.985000,437.980403,266.135707,116.112296,65.625254,34.097433,3.627526,10.054599,0.594423,33.582745,18.200840,17.055720,25.422338,8.030144,1.549146,0.266078,0.080986,0.090523,0.242222,0.250032,0.171771,0.432794,0.236664,0.316388,0.014871,0.040396,0.186720,0.189878,0.027812,0.023362,0.132909,0.311547,0.217525,0.080970,0.046814,0.071467,0.073017,0.030761,0.024561,0.041748,0.030077,0.011467,0.005004,0.007704,0.016810,0.011012,0.007691,0.013231,0.020614,0.016963,0.012766,0.013482,0.007409,0.004464,0.008080,0.014077,0.010138,0.006669,0.006168,0.004475,0.004892,0.004814,0.002782,0.004721,0.006606,0.005833,0.008418,0.008838,0.005639,0.003337,0.003433,0.003867,0.003213,0.004895,0.007473,0.006377,0.006644,0.008256,0.005868,0.003630,0.002833,0.002635,0.002731,0.002245,0.002237,0.002568,0.002286,0.002457,0.002804,0.002702,0.002687,0.002780,0.002869,0.002756,0.002567,0.002673,0.002885,0.002729,0.002484,0.002450,0.002306,0.002137,0.002088,0.002110,0.002230,0.002306,0.002252,0.002141,0.002087,0.002130,0.002178,0.002092,0.002007,0.001961,0.001942,0.002075,0.002157,0.002085,0.002082,0.002237,0.000589
7.155805,7682.659393,17557.060236,882.845402,47.214737,365.786371,15.833700,8.067601,7.525351,0.165950,0.714561,5.251125,2.926310,1.975317,0.886592,14.018042,28.854580,4.831918,43.514663,17.037829,0.168298,10.085668,10.121147,0.585761,1.302307,4.645405,0.361158,0.033698,0.008409,0.010408,0.002655,0.028076,0.043184,0.116077,0.009759,0.011882,0.038491,0.041405,0.010750,0.000312,0.016485,0.001377,0.003363,0.006193,0.000597,0.000180,0.000010,0.000929,0.002171,0.000766,0.000563,0.000247,0.000824,0.000375,0.000276,0.000015,0.000299,0.000447,0.001374,0.000019,0.000138,0.000113,0.000007,0.000020,0.000128,0.000111,0.000193,0.000349,0.000217,0.000013,0.000021,0.000087,0.000078,0.000108,0.000103,0.000005,0.000121,0.000272,0.000106,0.000019,0.000091,0.000003,0.000012,0.000119,0.000008,0.000018,0.000000,0.000009,0.000002,0.000007,0.000000,0.000001,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.205805,11080.703264,25113.381651,3032.842728,196.086044,49.329001,246.380249,29.679295,46.445204,5.234831,1.176307,2.038996,2.702940,1.665385,1.873595,12.070526,1.266759,38.373384,29.395925,1.003474,0.314711,0.202949,0.221787,0.226630,0.423622,0.114603,0.085649,0.004373,0.003543,0.034504,0.159519,0.018612,0.001586,0.002021,0.000202,0.000269,0.012969,0.059823,0.038316,0.008741,0.001832,0.000301,0.000001,0.000215,0.000910,0.000563,0.000259,0.000306,0.001213,0.000464,0.000015,0.000061,0.000078,0.000003,0.000007,0.000055,0.000088,0.000019,0.000014,0.000008,0.000007,0.000009,0.000009,0.000001,0.000001,0.000004,0.000005,0.000030,0.000007,0.000059,0.000014,0.000159,0.000035,0.000019,0.000017,0.000000,0.000001,0.000016,0.000002,0.000001,0.000001,0.000003,0.000023,0.000018,0.000007,0.000009,0.000001,0.000006,0.000012,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.255805,2736.082493,23517.513074,171.289732,677.226464,293.530143,50.079018,16.705940,4.206205,0.881225,0.052545,0.010357,0.237118,2.452408,15.897776,4.688785,8.159783,11.504550,33.169894,1.543075,13.208369,11.616534,1.370108,0.142276,0.138932,0.317957,0.099153,0.148335,0.047339,0.001328,0.039265,0.316410,0.692167,2.171257,1.304051,0.044274,0.055097,0.005573,0.000355,0.000096,0.000173,0.000307,0.000005,0.000019,0.000067,0.000016,0.000378,0.001792,0.000265,0.000008,0.000035,0.000249,0.000016,0.000051,0.000003,0.000037,0.000012,0.000000,0.000023,0.000004,0.000004,0.000000,0.000000,0.000008,0.000000,0.000015,0.000004,0.000004,0.000004,0.000001,0.000000,0.000001,0.000008,0.000012,0.000013,0.000001,0.000001,0.000044,0.000041,0.000001,0.000012,0.000002,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.305805,613.595936,1573.016062,53.997832,0.703172,10.893621,33.523676,23.358005,1.797470,11.163030,9.955309,2.228520,1.839705,12.334199,6.817524,2.442149,0.326981,8.871775,21.436668,10.360498,0.203012,1.299840,0.547617,0.051288,0.159918,0.092074,0.001827,0.011477,0.089093,0.040608,0.000026,0.011358,0.178373,0.155387,0.032826,0.031294,0.012354,0.005024,0.000788,0.000200,0.000008,0.000106,0.000309,0.000369,0.000061,0.000062,0.000222,0.000614,0.000345,0.000854,0.000769,0.000122,0.000006,0.000012,0.000172,0.000185,0.000035,0.000002,0.000050,0.000113,0.000059,0.000028,0.000015,0.000002,0.000001,0.000002,0.000008,0.000002,0.000005,0.000003,0.000000,0.000000,0.000017,0.000028,0.000007,0.000007,0.000007,0.000007,0.000001,0.000001,0.000001,0.000000,0.000002,0.000000,0.000001,0.000006,0.000010,0.000013,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.355805,15678.225492,14870.761200,512.616630,19.120801,1.769473,3.497731,6.898109,32.187913,10.317418,10.383002,3.419240,0.432791,2.547160,1.693313,7.340484,1.493374,28.407645,4.221520,0.512658,0.268602,0.766837,0.006030,0.037683,0.308639,0.526353,0.043514,0.011001,0.014899,0.086632,0.002088,0.012114,0.941644,0.116530,0.037204,0.026357,0.181610,0.066750,0.001830,0.000095,0.000687,0.001634,0.003959,0.002806,0.000472,0.000068,0.001217,0.000304,0.000053,0.000037,0.000371,0.001820,0.000374,0.000017,0.000005,0.000348,0.000619,0.000279,0.000055,0.000002,0.000047,0.000022,0.000021,0.000036,0.000037,0.000001,0.000001,0.000014,0.000003,0.000000,0.000001,0.000000,0.000016,0.000031,0.000001,0.000001,0.000003,0.000013,0.000008,0.000000,0.000003,0.000001,0.000006,0.000005,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.405805,14299.842620,16388.132016,833.433796,53.459532,0.270282,46.762827,7.380657,26.883995,31.128829,2.517387,1.927698,12.093152,19.040910,4.728731,4.807819,1.896246,0.373778,2.300458,1.896042,0.634966,0.384534,0.104831,0.018906,0.299420,1.228441,0.437162,0.059696,0.023704,0.072434,0.087275,0.091010,0.014761,0.014004,0.105471,0.003552,0.010447,0.016681,0.010041,0.000889,0.000611,0.000081,0.000967,0.000004,0.000210,0.001924,0.000072,0.000748,0.002055,0.002360,0.002956,0.003395,0.002002,0.000242,0.000040,0.000002,0.000043,0.000148,0.000033,0.000011,0.000020,0.000034,0.000066,0.000034,0.000067,0.000023,0.000028,0.000014,0.000001,0.000005,0.000001,0.000001,0.000000,0.000000,0.000001,0.000002,0.000003,0.000013,0.000061,0.000015,0.000003,0.000016,0.000001,0.000006,0.000009,0.000002,0.000002,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.455805,287.989527,293.759882,51.322283,22.161987,2.536566,9.127418,6.077906,6.493038,13.798967,19.578600,19.814024,7.763804,0.131902,5.975500,12.676199,0.500585,7.104823,32.540263,16.017954,0.686611,1.777666,1.448698,0.479378,0.306228,0.088699,0.535540,0.786851,0.260883,0.108189,0.035188,0.125387,0.265316,0.118863,0.117082,0.021834,0.004958,0.001228,0.010516,0.021182,0.001280,0.000200,0.000099,0.000265,0.000081,0.000035,0.000654,0.000298,0.000072,0.000247,0.000023,0.000173,0.000272,0.000014,0.000002,0.000002,0.000012,0.000031,0.000019,0.000054,0.000192,0.000067,0.000007,0.000011,0.000028,0.000023,0.000006,0.000002,0.000001,0.000003,0.000006,0.000026,0.000033,0.000005,0.000003,0.000000,0.000000,0.000003,0.000001,0.000000,0.000001,0.000000,0.000000,0.000003,0.000001,0.000030,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.505805,636.381096,18515.962297,1200.708581,129.284538,0.277569,1.993142,3.537828,6.682443,7.443141,4.105461,0.449173,1.811843,55.483324,65.891883,13.555642,0.233985,0.348597,0.487585,0.192744,0.009441,0.083616,1.399996,0.852204,0.001312,0.016522,0.000993,0.000824,0.001287,0.004174,0.001182,0.000004,0.010409,0.268256,0.202563,0.167170,0.057944,0.000017,0.020656,0.010415,0.007278,0.000546,0.000008,0.000125,0.000134,0.000185,0.000283,0.000565,0.000387,0.000071,0.000039,0.000026,0.000006,0.000320,0.000163,0.000410,0.000910,0.000147,0.000012,0.000001,0.000000,0.000000,0.000001,0.000000,0.000006,0.000003,0.000004,0.000006,0.000000,0.000002,0.000000,0.000005,0.000001,0.000000,0.000001,0.000000,0.000009,0.000032,0.000003,0.000000,0.000002,0.000001,0.000001,0.000015,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.555805,6828.235484,24272.762336,509.570101,9.909235,15.186586,22.334268,49.234340,35.234437,53.462901,28.349681,38.235742,33.487283,2.841429,0.996955,1.478705,29.939206,11.411954,1.321510,1.231378,0.708252,0.457470,0.055464,0.038185,0.027972,0.046590,0.048716,0.247417,0.811225,0.050163,0.017440,0.152334,0.495084,0.608308,0.668200,0.128646,0.016503,0.006597,0.003321,0.000996,0.000013,0.000259,0.000092,0.001322,0.002981,0.000232,0.001115,0.000728,0.000148,0.000089,0.000146,0.000178,0.000032,0.000202,0.000032,0.000023,0.000118,0.000032,0.000000,0.000029,0.000069,0.000028,0.000029,0.000061,0.000060,0.000009,0.000007,0.000021,0.000032,0.000007,0.000001,0.000001,0.000000,0.000005,0.000005,0.000000,0.000002,0.000000,0.000007,0.000004,0.000003,0.000003,0.000001,0.000003,0.000007,0.000001,0.000001,0.000000,0.000001,0.000001,0.000005,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.605805,115.594803,982.632215,275.757790,56.425933,12.069598,144.240393,167.820773,48.497747,7.987405,2.509237,2.074891,2.367507,2.603549,1.233769,6.694603,1.606468,1.125465,10.765259,18.316411,1.279612,0.113913,1.213379,0.880532,0.223347,0.177335,0.067034,0.018817,0.013581,0.015398,0.113480,0.054296,0.002765,0.005753,0.003362,0.014818,0.046138,0.006482,0.001732,0.016678,0.007275,0.000191,0.000231,0.000198,0.000729,0.000296,0.000101,0.000165,0.000007,0.000008,0.000197,0.000137,0.000009,0.000121,0.000001,0.000029,0.000258,0.000228,0.000211,0.000300,0.000173,0.000033,0.000038,0.000042,0.000002,0.000001,0.000001,0.000006,0.000007,0.000015,0.000005,0.000001,0.000008,0.000003,0.000004,0.000003,0.000000,0.000000,0.000003,0.000008,0.000012,0.000009,0.000002,0.000003,0.000003,0.000000,0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.655805,498.536772,1046.017995,190.411431,163.375291,131.541303,14.334832,14.369951,8.620517,6.834977,2.862860,4.833047,1.590405,0.613896,0.747659,1.848954,15.419296,4.465614,0.664358,2.165375,5.157157,0.144517,0.000139,0.277636,0.412503,0.301591,0.126155,0.321288,1.115835,0.765569,0.399690,0.009231,0.007885,0.003283,0.045578,0.003486,0.000359,0.002431,0.000403,0.000291,0.000095,0.001520,0.000482,0.000132,0.000512,0.001328,0.000369,0.000184,0.000022,0.000607,0.000456,0.000018,0.000001,0.000065,0.000484,0.000442,0.000173,0.000031,0.000003,0.000001,0.000004,0.000012,0.000008,0.000011,0.000001,0.000030,0.000045,0.000003,0.000001,0.000000,0.000001,0.000016,0.000001,0.000000,0.000016,0.000101,0.000057,0.000002,0.000008,0.000016,0.000003,0.000002,0.000000,0.000000,0.000001,0.000007,0.000004,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.705805,2697.191791,15574.058459,3169.300496,169.197017,5.319545,5.062370,9.134251,1.300369,5.523769,0.223565,5.052349,47.368223,23.820402,2.300225,8.548423,4.947223,2.303284,2.407068,1.587266,6.038439,5.398152,1.839819,0.260521,0.139315,0.020955,0.023937,0.071812,0.233355,0.270211,0.307109,0.064518,0.081680,0.367756,0.046299,0.002997,0.032637,0.002870,0.000015,0.000260,0.000967,0.000316,0.001912,0.001936,0.000008,0.000906,0.001129,0.000778,0.000165,0.000680,0.000669,0.000030,0.000031,0.000191,0.000126,0.000161,0.000148,0.000047,0.000020,0.000007,0.000007,0.000001,0.000021,0.000003,0.000056,0.000034,0.000000,0.000000,0.000012,0.000014,0.000013,0.000009,0.000000,0.000001,0.000001,0.000003,0.000004,0.000003,0.000003,0.000009,0.000002,0.000001,0.000000,0.000002,0.000001,0.000014,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.755805,3.304582,758.574480,280.298649,5.592910,6.752884,8.599684,1.819226,3.143542,35.075935,71.613576,20.194672,21.795417,99.540621,25.822582,5.991146,42.975441,11.272595,0.022889,0.008015,0.098617,1.859123,8.640174,2.535554,1.013284,0.219201,0.009666,0.104244,0.318841,0.665160,0.120612,0.002760,0.085100,0.022534,0.150734,0.135724,0.010681,0.010760,0.000001,0.000548,0.002412,0.004513,0.001092,0.000419,0.001421,0.011121,0.007223,0.002547,0.000047,0.000222,0.000050,0.000202,0.000015,0.000003,0.000037,0.001443,0.001098,0.000112,0.000014,0.000015,0.000008,0.000056,0.000492,0.000434,0.000166,0.000083,0.000015,0.000003,0.000006,0.000148,0.000364,0.000237,0.000201,0.000221,0.000068,0.000016,0.000092,0.000415,0.000272,0.000145,0.000131,0.000050,0.000038,0.000065,0.000032,0.000049,0.000126,0.000078,0.000025,0.000024,0.000056,0.000064,0.000025,0.000027,0.000041,0.000035,0.000050,0.000058,0.000032,0.000031,0.000045,0.000044,0.000038,0.000034,0.000031,0.000035,0.000034,0.000022,0.000019,0.000030,0.000038,0.000030,0.000024,0.000027,0.000034,0.000029,0.000024,0.000025,0.000023,0.000019,0.000021,0.000028,0.000035,0.000031,0.000022,0.000019,0.000019,0.000021,0.000031,0.000010
7.805805,4053.169999,6323.776004,8.334423,51.801925,2.084659,32.958942,47.956928,10.893592,19.150503,20.251233,5.989118,10.630871,6.451687,34.459528,166.275561,57.027847,2.355223,12.226448,5.907330,2.946896,9.204916,4.570896,0.233116,0.016088,0.401850,0.882853,0.104899,0.021012,0.001083,0.001088,0.024123,0.638579,0.056380,0.453397,0.150715,0.029525,0.015834,0.009536,0.002803,0.002181,0.000709,0.000121,0.001566,0.003241,0.000603,0.000891,0.003666,0.001523,0.000051,0.000050,0.000161,0.000000,0.000020,0.000070,0.000779,0.000294,0.000170,0.000111,0.000085,0.000003,0.000078,0.000018,0.000046,0.000010,0.000007,0.000051,0.000027,0.000000,0.000032,0.000030,0.000005,0.000004,0.000006,0.000020,0.000009,0.000012,0.000017,0.000004,0.000016,0.000008,0.000021,0.000001,0.000001,0.000004,0.000010,0.000003,0.000005,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.855805,74653.320484,97775.702846,929.318521,21.120818,4.010168,48.677930,45.001196,15.677716,0.268038,0.091185,2.323817,3.704541,0.738267,1.710092,9.207285,6.422124,1.540262,5.037306,78.201336,42.318182,0.251907,3.354122,0.540422,0.025088,0.078840,0.074696,0.504856,0.538793,0.038690,0.001649,0.036858,0.086041,0.122337,0.019495,0.002419,0.003380,0.007458,0.000736,0.007092,0.002955,0.000147,0.001046,0.001553,0.000450,0.000459,0.000198,0.000172,0.000198,0.000479,0.000416,0.000976,0.000789,0.000088,0.000201,0.000279,0.000041,0.000009,0.000007,0.000002,0.000071,0.000073,0.000021,0.000010,0.000000,0.000002,0.000027,0.000008,0.000008,0.000004,0.000000,0.000001,0.000001,0.000009,0.000009,0.000004,0.000014,0.000000,0.000005,0.000005,0.000004,0.000013,0.000025,0.000002,0.000005,0.000009,0.000004,0.000001,0.000002,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.905805,7313.593837,19184.817840,2828.291851,94.338507,16.021234,48.561554,60.054275,82.328339,41.637478,68.035851,68.801740,1.819538,2.378478,2.798313,4.542788,10.054205,4.365634,5.984028,2.661283,0.531768,1.237340,0.038378,0.007833,0.200336,1.338015,1.081550,0.614341,0.483590,0.748759,0.149243,0.015152,0.050553,0.000199,0.000229,0.003202,0.013184,0.000514,0.000078,0.000507,0.000304,0.000021,0.000003,0.000000,0.000050,0.000131,0.001391,0.000808,0.000508,0.005287,0.002046,0.000002,0.000007,0.000004,0.000064,0.000653,0.000282,0.000020,0.000010,0.000028,0.000003,0.000001,0.000093,0.000075,0.000036,0.000015,0.000020,0.000001,0.000001,0.000004,0.000001,0.000002,0.000000,0.000001,0.000008,0.000012,0.000031,0.000000,0.000010,0.000007,0.000002,0.000000,0.000000,0.000002,0.000000,0.000002,0.000004,0.000002,0.000002,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.955805,11514.566519,51214.754861,4695.844854,54.630725,11.722559,8.327370,16.869324,19.264909,5.626191,0.398216,2.809672,18.997717,15.044491,4.574762,64.804713,6.545542,1.135849,1.856614,8.482114,0.439752,0.133695,2.811056,0.442530,0.104476,0.126536,0.136289,0.092779,0.024128,0.002170,0.003169,0.004772,0.011378,0.280972,0.160063,0.005406,0.000050,0.000510,0.003305,0.002778,0.000327,0.000152,0.000070,0.000531,0.000341,0.000003,0.000018,0.000027,0.000013,0.000130,0.000250,0.000002,0.000035,0.000059,0.000050,0.000094,0.000051,0.000005,0.000035,0.000003,0.000000,0.000004,0.000016,0.000023,0.000073,0.000035,0.000009,0.000005,0.000011,0.000004,0.000001,0.000002,0.000001,0.000000,0.000020,0.000036,0.000005,0.000007,0.000005,0.000004,0.000003,0.000003,0.000000,0.000000,0.000001,0.000004,0.000001,0.000001,0.000002,0.000001,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.005805,24424.533476,18247.120363,17.539760,36.065052,140.506413,6.489467,3.862234,7.336937,6.270697,23.670797,2.971043,18.786993,24.729832,12.091277,30.380440,14.535444,2.708886,2.110796,19.800468,8.078435,0.171875,0.236045,0.163581,0.045462,0.317841,0.095087,0.269536,0.231073,0.078596,0.077786,0.075198,0.032987,0.274671,0.057691,0.000187,0.003938,0.005355,0.000292,0.000093,0.000062,0.001253,0.000208,0.000007,0.000139,0.000126,0.001118,0.001212,0.000086,0.000223,0.000092,0.000319,0.000095,0.000054,0.000146,0.000186,0.000034,0.000005,0.000011,0.000004,0.000094,0.000056,0.000005,0.000000,0.000000,0.000000,0.000000,0.000003,0.000006,0.000004,0.000007,0.000004,0.000000,0.000000,0.000010,0.000016,0.000005,0.000000,0.000001,0.000000,0.000000,0.000002,0.000021,0.000003,0.000001,0.000001,0.000002,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
